Func1,Func2,Func3,Func4,Func5,Func6,Func7,Func8,Func9,Func10,Func11,Func12,Func13,Func14,Func15,Func16,Func17,Func18,Func19,Func20,Func21,Func22,Func23,Func24,Func25,Func26,Func27,Func28,Func29,Func30,Func31,Func32,Func33,Func34,Func35,Func36,Func37,Func38,Func39,Func40,Func41,Func42,Func43,Func44,Func45,Func46,Func47,Func48,Func49,Func50,Func51,Func52,Func53,Func54,Func55,Func56,Func57,Func58,Func59,Func60,Func61,Func62,Func63,Func64,Func65,Func66,Func67,Func68,Func69,Func70,Func71,Func72
7186.76281,21714.01709,1680.075169,2655.487305,6002.611876,1440.364122,1977.277756,1895.73431,1914.995432,1092.964411,5338.558435,2491.780281,1325.800657,1358.021975,9376.25742,21602.78845,5915.381432,3396.61479,2498.020411,6749.889851,1261.085033,71517.67159,1154.380083,1032.828569,28378.27444,7185.619354,2898.061991,4359.590769,1079.432249,31680.50885,12443.21585,1014.718533,2002.697945,6739.511013,2922.622442,40701.85232,1188.699484,3025.29192,2816.73336,19241.71662,6703.345776,16197.63184,17682.30486,591374.0108,1135.093451,46060.76407,4541.848898,1465.318441,1391.254425,7763.065577,2692.240967,2250.009277,3689.009033,1622.705221,1112.06913,1130.200624,2086.658478,5524.415493,6451.49374,1894.016981,2967.714548,2439.846516,1077.088118,2190.827608,2316.970825,1458.590508,1360.419512,1278.769732,1544.365644,3937.372208,1796.955347,6312.087059
7134.678364,21371.58374,1627.670765,2877.364014,6358.694315,1474.927664,1914.484024,2083.889484,1912.570715,1130.405664,5455.8146,2558.73847,1046.738863,1352.16713,9649.846554,21981.96554,5860.141277,3712.700367,2377.679825,6771.193743,1250.974655,70341.91251,1063.004017,1045.541763,28199.21613,7058.822155,2751.489162,4110.301018,1082.536221,30916.6615,12163.66124,1026.059389,2350.397587,7427.801847,2923.242807,38276.54243,1193.468094,3137.591124,2875.614882,14854.17295,6852.176428,18858.98852,17250.25558,583464.6339,1291.231155,45180.44829,4366.620302,1758.81505,1316.075802,7221.850157,2881.978027,2359.543945,3856.086914,1691.510201,1106.911421,1130.438566,2203.702688,5766.958952,6708.980322,1955.732584,2925.584555,2148.29731,1091.205597,2214.67042,2220.775843,1356.17137,1381.229162,1276.512384,1443.649292,3916.97526,1929.682016,5435.238838
7185.05168,22029.19897,1691.366434,3091.393066,6138.92889,1470.430136,1814.902544,1799.44706,1866.561413,1120.406628,5539.646149,2592.528343,985.6483936,1603.532314,9418.865919,22675.07172,5856.111765,3781.754255,2464.957952,6591.129541,1251.403093,72429.50702,1117.402077,1399.748325,28582.59439,7062.119961,2889.235973,4757.372141,1105.769634,30978.54686,13079.43511,1259.22823,1983.163118,7619.062662,3046.219587,39796.92054,1210.638046,2944.98992,2959.242344,14962.89372,7049.855232,16936.23042,16946.76352,595566.0918,1132.426739,46120.83912,4395.311117,1488.89184,1672.106266,8127.538204,2865.648926,2298.633057,3682.407227,1668.438196,1131.944895,1145.405769,2230.483294,5493.993044,6467.271566,2004.06146,3277.748108,2226.751089,1087.603331,2097.967148,2342.075348,1418.310881,1530.66349,1346.95363,1439.182997,3677.308321,1824.873924,6156.687021
7214.384556,21328.19507,1686.641932,2863.253906,6110.744476,1474.771738,1878.464937,2258.238792,1932.006598,1120.365143,5512.77113,2485.469818,987.5047207,1285.674334,9436.72514,22708.12821,5795.362711,3679.207802,2514.143705,6702.861547,1243.093014,72395.42365,1125.079155,1062.012911,28544.56162,7473.041296,2833.044767,4096.968651,1066.159248,30141.99877,13008.53944,1001.227379,2005.590916,6975.737333,2906.994581,40472.38827,1247.181416,2996.687412,3055.207729,16085.32023,7099.363804,14837.72159,17315.65666,561036.1042,1158.609152,46332.73005,4696.619272,1514.725685,1303.486586,7608.367205,2509.716309,2444.936035,3803.939941,1678.532124,1112.84399,1120.147467,2186.21707,5612.736464,6601.234198,1890.399456,2909.079552,2287.570238,1066.103935,2256.258488,2308.475971,1447.344065,1371.680498,1273.926973,1541.141272,3628.698111,1821.796179,5389.781952
7196.011305,22255.53101,1612.160444,3790.287842,6026.892185,1535.673141,1991.610289,1893.811226,1935.59742,1519.748449,5550.635099,2474.070072,1004.208803,1291.817188,9685.381889,22059.22699,5917.363405,4113.029718,2751.199484,6899.998426,1650.378704,74427.85406,1099.433661,1031.291008,27644.18674,7154.591322,2893.15629,4090.913534,1084.90777,30407.44877,13083.17876,1015.753984,2019.609451,7544.666767,2802.078724,41407.12047,1141.431332,3176.154137,2833.380222,15078.82881,6834.20229,16562.02841,17858.6688,557226.5034,1055.752516,47918.93125,4545.144081,1515.805006,1327.367544,7481.302977,3123.255859,5162.714844,3822.860107,1696.846247,1164.172173,1178.209543,2243.43276,5533.496857,6391.913176,1936.336756,2916.390657,2373.500109,1073.651552,2331.985712,2233.709574,1482.305288,1314.730406,1410.957098,1454.026699,4231.784344,1815.04631,5560.098886
7274.932861,21638.86523,1610.198021,2868.196533,6401.600599,1400.2707,1932.655811,1790.16614,1933.38871,1141.072273,5516.980648,2519.427538,1014.290333,1314.020157,9802.081108,22754.28104,6592.708588,3751.700401,2584.238291,6806.107521,1294.395208,72023.67997,1459.933758,1035.170317,27011.27577,7098.731995,2841.304302,4393.661737,1075.533152,31027.67539,13307.75809,1091.858625,2116.788626,6919.957399,2888.788939,38880.37801,1192.921877,2921.133041,2894.728422,16311.74898,6770.170689,16603.44863,17536.99875,549274.1711,1070.359945,45472.53799,4693.797588,1558.517218,1321.374416,7398.333073,2711.560791,2222.631104,3610.909912,1638.745546,1185.074091,1121.459484,2119.539261,5894.966841,7000.872374,1958.09412,2911.836863,2207.271814,1742.975712,2254.838228,2246.574402,1402.17042,1368.166924,1280.216455,1543.807745,3923.01178,1732.214451,5543.973684
7214.733839,21838.1543,1942.118645,2767.919922,6275.521278,1439.19158,1889.022589,1821.830273,1896.32082,1196.522951,5406.12483,2440.831423,1019.655704,1390.799522,10028.11241,22475.86536,5892.344952,3942.396879,2675.153494,6719.650507,1332.401752,76133.20947,1062.501192,1042.447329,28600.64173,6959.594965,2817.984104,4124.660969,1096.858263,31521.1246,12417.90867,1012.381554,2030.96056,6912.30607,2838.637829,39910.10618,1150.12145,3069.594145,2886.13081,16382.81417,7028.085232,16373.43001,17042.5458,579281.3964,1183.010817,46075.9244,4841.83383,1522.728682,1298.275232,7843.267202,2798.666016,2146.46875,3887.285156,1706.660032,1101.254702,1161.480665,2278.041601,5496.652365,7171.775818,1888.005972,2852.645159,2248.364925,1036.378145,2423.070908,2237.390518,1538.034916,1638.026714,1227.589369,1565.151691,4102.473736,1823.950052,5569.970369
7253.474712,21926.30933,1617.796659,2749.552002,5983.925819,1762.822866,1857.447147,1918.581009,1875.339746,1104.36821,5380.153179,2500.813484,994.8918819,1324.291945,10408.81228,23954.41222,5982.556343,3568.236828,2382.999182,6661.417723,1250.943661,72776.49188,1150.714636,1036.87501,28015.01632,7200.200319,2944.83304,4288.809776,1077.093601,30530.09462,12435.72116,1022.711515,2049.887896,6813.952684,2943.292618,37904.72865,1358.296156,2948.212147,2954.752207,14737.06818,6847.066879,16213.86766,16729.1398,559331.8419,1059.543371,46445.56761,4637.434721,1604.338646,1420.272589,7502.268314,2813.908936,2353.070313,3900.206787,1632.201195,1166.630268,1146.329403,2144.102097,5510.028362,6093.841553,2016.626835,2952.671528,2332.324743,1045.936346,2255.900145,4317.672491,1408.16617,1461.800098,1306.390524,1563.179016,3945.389986,1855.433226,6292.677641
7193.264246,21115.61011,1876.802921,2722.521973,5989.453316,1754.415274,2069.979191,1862.624645,1910.437107,1685.245991,5390.695333,2471.187353,1365.315676,1344.184399,10000.00095,21868.98685,6529.319286,3854.717493,2460.657358,6505.856514,1237.546921,69374.58444,1056.333303,1030.585766,28719.54226,7532.584906,2845.757246,4004.738808,1106.80151,31423.97714,12938.67445,1046.474934,1996.556044,6830.67894,2790.478706,40902.86589,1265.279055,3555.566311,2935.244322,15136.05523,6837.917089,16693.10737,16923.47455,592931.8407,1144.703388,52207.41415,4227.560043,1491.864681,1368.697405,7920.210123,2802.74585,1982.177979,3656.875,1631.496429,1107.606173,1130.070448,2255.952358,5515.45167,6397.320032,2026.410103,2867.356539,2326.467276,1102.452993,2329.747915,2299.717426,1483.01506,1315.163612,1313.673496,1558.480024,4109.496832,1876.641512,5329.265594
7221.649647,21660.18506,1621.357679,2639.489014,6342.048168,1457.007647,2049.919128,1766.505241,1892.78245,1112.69021,5603.693247,2427.295923,1048.870087,1332.715988,8987.0646,22208.86326,5916.082621,3572.782993,2697.844744,6954.6628,1245.153904,74728.46723,1061.989069,1039.742231,28765.37776,6742.266417,3132.459641,4262.897253,1683.962584,31607.41544,13112.66208,1001.460552,2087.423563,7011.426449,2862.401962,38729.42257,1167.685032,3007.734299,3427.978039,15941.77413,6846.995592,16060.46104,16906.45361,569400.2085,1086.801052,46669.25144,4539.219141,1515.998602,1350.408554,7252.684832,2498.388916,2254.368896,3788.096924,2137.918234,1410.819054,1511.58762,2492.402792,5935.505152,6016.513348,2499.347448,2898.421049,2643.783808,1059.227228,2143.524885,2539.049864,1544.708252,1413.177252,1266.113758,1570.584059,4042.430401,1818.385601,5387.56609
7201.913595,21561.31836,1610.427141,2857.461914,6187.410355,1471.139669,2010.89263,1868.341923,1930.849552,1086.882591,5368.461847,2453.943014,995.5046177,1363.470793,9193.503857,23381.8419,6086.757183,3810.699701,2514.251471,6727.855206,1254.845619,71461.80248,1092.894554,1023.668051,28396.53039,7217.262268,3019.350052,4146.720409,1083.433867,31531.33726,12459.07545,987.3228073,2313.788414,6608.820915,2862.211704,39807.48296,1167.114258,3024.961472,2673.681021,15868.39652,6991.032362,16670.26687,17146.3902,589800.921,1036.327124,45180.57704,4374.923468,1527.52924,1326.294899,7580.82509,2422.495117,2254.003418,3786.484863,1726.662636,1718.359709,1447.63732,2290.868282,5566.498995,6440.984964,1982.114553,2887.427092,2274.689436,1117.98501,2398.76318,2362.276316,1458.371639,1485.4877,1412.409544,1409.348249,3916.933775,1985.715151,5484.192371
7144.366503,22288.73706,1638.972282,2781.365967,6116.152287,1504.64201,1936.629295,1746.321678,1868.424416,1080.295086,5432.934999,2486.691475,1296.060801,1370.214701,9365.041256,22397.68934,5940.670013,3462.213993,2544.244766,6759.386063,1259.651184,70708.84085,1120.79668,1266.713381,27594.27619,7073.242426,3321.217299,4278.849125,1116.237164,30766.58392,13101.77016,1326.31278,2024.539232,6826.051712,2933.499813,38738.12628,1128.432274,3076.117039,2896.259069,14769.70387,6977.729321,15977.49853,16823.69018,570107.3916,1382.490158,46469.58494,4457.91626,1514.904499,1350.42119,8000.892401,2858.326172,3075.705078,3703.921875,1664.613008,1159.347057,1156.506538,2220.19577,5790.924549,6596.660137,1983.774185,2870.717287,2297.847986,1075.578451,2290.705919,2262.44688,1458.870173,1563.856125,1313.743591,1582.449913,4048.566103,1867.84482,5590.253115
7192.143917,21347.40503,1586.962461,2562.031982,6035.913944,1403.838873,1857.991457,1825.606346,1904.520512,1171.522856,5416.702986,2436.69486,1236.039162,1311.881542,9437.778473,22479.51055,6063.066959,3694.919348,2782.84502,6737.346649,1251.179457,71944.03052,1090.517759,1051.516056,28661.36527,7003.185749,2846.940279,4091.77947,1411.932468,31147.50981,12416.60953,1013.850451,2293.276072,6599.514961,2806.158304,39584.58018,1193.170786,3103.317738,2852.300644,15245.38565,6974.09296,16367.39063,17350.2779,590046.5255,1088.655472,45827.67725,4322.57843,1482.112408,1439.218998,7576.338053,2446.453857,1947.991943,3684.514648,1640.982866,1160.715342,1111.94706,2204.772711,5482.305765,6821.689367,2202.21591,2843.841076,2286.399126,1110.4002,2307.817936,2279.927492,1443.098307,1464.459896,1324.051857,1495.270252,3777.902365,1869.215012,6267.402411
7213.678122,23181.46216,1645.382404,2964.485352,6031.357765,1423.05994,1850.51918,2136.333704,1914.258718,1104.047537,5395.463943,2529.128313,1011.025906,1401.504755,9748.063564,22058.68602,6070.487738,3674.054146,2579.87833,6724.954367,1264.247894,71889.09769,1093.452215,1056.394339,27572.6819,7196.905613,2916.212797,4647.289276,1076.602697,30787.05692,12510.7317,1025.300503,2039.717436,6877.472639,2859.624624,38087.85057,1193.649054,3040.94553,2879.872322,14663.10191,6979.489088,15850.11935,16282.62305,591177.8097,1083.375216,46421.53454,4445.883036,1514.962673,1343.890905,7405.767441,2488.966797,2447.28125,3604.416992,1656.184673,1132.112265,1144.146204,2032.670736,5481.304646,6222.357512,1813.862801,3293.847084,2422.59407,1045.157194,2243.921995,2282.397032,1429.585695,1476.742268,1363.950253,1779.527426,4000.02408,1874.378681,6136.75046
7166.989326,21114.70215,1608.731985,2459.445068,6093.738317,1474.878073,1853.515148,2116.04023,1900.537968,1090.88254,5382.326365,2375.534773,1003.926277,1303.704977,9203.102589,21998.3077,6119.35854,3349.315166,2359.204531,6779.901981,1266.163349,71054.80266,1128.862381,1037.237644,28157.71961,7068.017006,3050.901175,4125.263214,1111.033201,31214.84995,12312.85238,999.6292591,1988.744259,6563.669443,2833.468437,41607.0621,1140.972137,2866.36734,2869.546413,15039.01911,6931.749582,16171.39912,16839.92767,592925.8356,1060.484886,45674.38102,4503.153324,1530.068636,1359.166861,7492.972612,2813.883057,2048.452637,3679.879395,1649.60146,1149.2033,1131.602287,2194.426298,5545.117855,6501.992702,2062.090635,2841.225863,2338.52458,1056.642294,2466.118336,2358.019829,1475.636244,1409.554005,1358.963966,1423.753738,3971.630096,1780.393124,5003.49617
7216.905355,21854.87622,1639.267683,2681.456055,6153.957129,1458.231926,1791.890144,1848.326206,2206.989288,1129.42028,5381.65307,2511.484623,1064.589024,1310.068607,9620.553017,22208.80437,5785.420895,3777.14324,2447.109222,6759.038448,1260.835648,73685.23788,1104.131937,1066.103697,28266.85047,7046.519041,2797.593117,4133.425713,1095.872164,30773.2594,12627.04802,982.3713303,2346.716642,6938.207865,2924.216032,40066.22243,1153.17297,2888.457537,2992.735386,15124.9845,7137.905598,15835.96897,17557.17373,568821.6145,1071.498871,45484.53307,5037.887096,1538.645983,1312.125206,7162.122726,2596.796143,2352.186768,3691.014893,1628.48711,1133.44574,1144.010067,2219.868422,5382.258654,6027.76289,1948.773623,2872.537851,2269.356251,1061.686754,2254.119635,2215.103865,1540.439129,1476.679325,1286.485434,1531.853199,4301.542997,1872.79129,5511.051893
7442.999601,22130.49707,1641.402245,2360.419922,6355.179787,1436.527252,1839.006424,1893.257618,2037.217855,1089.494228,5390.538931,2757.69496,1050.698519,1302.870035,9182.540178,22783.7193,5883.871794,3567.815304,2470.320702,6736.494303,1263.581038,71465.0383,1092.739105,1064.048052,27455.33085,7208.597422,3001.374483,4087.142944,1109.035969,30461.19142,12424.76082,1048.629284,2057.504416,6803.031921,2885.333776,39467.22603,1175.013542,3060.478449,2857.073784,15051.18775,6975.529671,17047.79506,17373.07429,582181.4044,1037.854195,45492.33603,4554.556847,1496.138096,1392.607212,7018.491268,2497.13916,2145.498047,3791.589844,1639.571667,1485.770226,1437.372923,2127.343178,5444.96274,5956.563473,2024.535179,2892.65132,2461.607695,1084.419727,2205.956459,2328.067541,1292.501688,1376.5347,1284.426689,1433.831692,3687.267303,1823.354483,5677.258253
7153.366089,21730.8689,1603.740692,2660.829834,5976.313829,1487.573385,1948.681831,1839.818716,1921.5312,1140.556812,5373.044729,2491.511106,1002.296448,1285.970211,9326.65658,22263.77106,6035.705566,3814.633608,2563.263893,6893.220186,1245.894194,71961.64417,1180.164337,1067.697048,27858.706,7100.245476,2833.320856,4124.505043,1099.408388,31164.02507,12532.1939,1014.872789,2391.610384,6708.709955,2747.274399,38357.22017,1194.686174,2938.975334,3174.377918,15287.63437,7090.410471,16257.49326,16574.79167,571858.3634,1069.773912,47449.6994,4543.778658,1545.083523,1460.358858,7715.821266,2607.207031,2334.347168,4014.267334,1654.277802,1118.955851,1156.00419,2195.533991,5584.267378,6845.513821,2063.384295,2791.188717,2407.052755,1340.325356,2447.477102,2387.673378,1456.740856,1340.692282,1407.460213,1585.259199,4092.064381,1984.225273,5356.26173
7152.614355,22030.14673,1667.773247,2349.818115,5985.135078,1471.67182,1860.83293,1847.804785,1871.107817,1085.576057,5353.664637,2603.454113,1006.988287,1314.491749,9258.161783,21434.39245,6588.209391,3485.388279,2612.540722,6801.139116,1261.038542,71035.60114,1121.530056,1055.981398,27868.4535,7239.196539,3034.955025,4081.655741,1080.127478,30962.93044,12367.88106,1012.531996,2047.356844,7419.596195,3032.854795,38453.53937,1160.313845,2855.556726,2841.971636,15198.53568,7190.876722,15868.08228,22003.91746,597677.5231,1055.076361,45428.69639,4409.20949,1501.057863,1306.515932,7581.562757,2615.572998,2471.592773,3475.703125,1620.846748,1123.47579,1113.963842,2187.400103,5666.140556,6282.65214,2088.83357,2822.724819,2267.584801,2320.884943,2281.311035,2329.482794,1384.978771,1403.547287,1233.624697,1551.790953,3853.046894,1861.674309,5560.25672
7198.552132,21535.08496,1663.887262,2249.169922,5967.704773,1421.54026,1912.44483,1893.52417,1833.036661,1121.433973,5430.495977,2426.706553,1003.865242,1395.562887,9827.419996,21935.69303,5899.42503,3636.122704,3009.053469,7586.931944,1249.117374,70914.15834,1101.075172,1050.26412,27728.02305,6914.334059,2828.512669,4351.220369,1063.848972,30598.59705,12548.25568,1021.471739,2027.509928,6871.16766,2873.558283,39309.46112,1152.841091,2887.674332,2953.358889,15183.00724,6657.928467,16862.29706,16141.49117,593144.2678,1043.776274,45976.29762,4266.901493,1515.373707,1370.658159,7172.103643,3120.064941,2140.173096,4070.37207,1728.648663,1159.142017,1197.697163,2296.568155,5562.761545,6135.529518,1898.188829,2900.023937,2443.688393,1049.378157,2116.959572,2243.312359,1443.619251,1476.964712,1374.09997,1552.409172,4111.801624,1976.940155,5595.982075
7268.084526,22242.62085,1708.054066,2536.881104,6194.107771,1441.513777,1792.230844,1833.795071,1938.03072,1060.458422,5700.815916,2552.330971,1048.787594,1344.193459,9324.683905,21615.94415,5760.376453,3422.08004,2481.165648,6708.949566,1293.845177,71504.01282,1091.906071,1052.165031,27223.0022,7009.186268,2867.415428,4115.443707,1083.301306,30622.58625,12886.97743,1290.559769,2068.642378,7513.672113,2880.560637,37598.84048,1188.004255,2839.319706,2814.201117,15371.06705,7146.047592,15790.54427,17023.87786,582089.9065,1032.28569,45148.10205,4454.735518,1486.377239,1361.358166,7426.906109,2690.605225,2274.22998,3688.100098,1653.692484,1159.969568,1170.449495,2166.448832,5678.56431,5923.307896,2025.2738,2902.346373,2349.422932,1043.535948,2284.609318,2214.139223,1413.545847,1456.753969,1290.033102,1461.785793,4061.167955,1805.356979,5267.307758
7240.688324,21633.68701,1704.133749,2765.583984,5960.767508,1430.60112,1868.085861,1769.391775,1909.879208,1106.256723,5433.752775,2425.602198,1017.144442,1323.381424,9709.271193,22162.81176,6003.312826,3627.692461,2536.677122,6631.960154,1495.28718,72017.75098,1098.067284,1064.491272,27563.36474,7601.157188,2896.123409,4130.325317,1101.590157,30788.90514,12619.01689,1002.147913,1992.831945,6719.762564,2961.066008,40952.59547,1137.917995,2946.086407,2807.582617,14954.52094,6956.437826,16657.6488,17297.39046,584721.873,1065.547466,45854.9962,4784.315348,1515.361547,1333.567619,6946.574926,2689.322021,2248.666016,3614.316895,1649.676561,1148.601055,1167.791843,2171.138763,5371.104956,6162.347555,2004.734755,3213.697672,2307.991266,1093.784809,2145.568132,2215.870857,1524.667978,1478.133202,1293.288946,1591.745615,4029.553413,1929.521322,5203.328848
7213.224173,21944.49072,1619.62533,2675.432861,6038.665295,1584.17058,1996.115685,1815.425873,1900.126219,1101.158142,5425.140381,2485.12125,1039.69264,1589.157343,9249.481916,21975.85201,5807.891607,3573.793411,2542.701721,6873.675585,1569.00382,71606.98342,1095.87431,1057.701111,28059.71408,6947.438955,2709.655523,4161.440611,1098.215342,31639.44507,12219.73729,1014.564276,1992.985249,7504.028797,2862.497807,39468.48607,1223.987341,2947.149038,2775.547266,15303.29823,7815.206766,16776.14474,16521.59691,565722.6541,1091.072321,46612.21099,4501.291275,1527.399778,1394.019842,7476.89867,2563.681152,2447.529785,3793.51416,1606.906176,1132.418871,1116.720438,2262.499571,5757.020712,6476.729631,2002.968788,2882.101536,2471.390009,1072.206974,2347.887516,2303.58243,1532.32336,1623.998165,1279.397964,1558.368921,4124.782801,1962.46314,5488.304138
7235.841751,21841.19971,1703.938961,2566.368896,6050.218344,1509.151936,2178.493977,1882.974863,2028.847456,1115.177393,5527.086258,2444.771528,1009.076834,1318.159103,9273.100853,21951.58148,6049.571514,3564.391851,2429.707766,6720.592022,1282.017708,75362.40768,1073.212862,1039.870739,28331.91943,7184.182405,3040.884733,4029.752254,1082.07202,30633.41928,12870.45217,1008.317471,2060.117483,6736.8958,2833.554983,38029.48689,1138.175726,2923.527718,2905.196905,15029.25897,7084.892511,15683.39753,15510.46872,559367.9721,1052.424669,46237.10394,4382.734299,1527.116537,1364.381313,7598.893642,2828.087646,2586.250977,3570.026123,1621.138334,1129.221916,1183.428049,2244.974375,5572.453499,6620.30983,1998.281479,2903.534174,2226.844788,2443.463326,2283.499956,2323.493719,1506.664991,1428.447008,1397.964239,1417.604923,4156.330109,1869.652987,5376.02663
7565.817356,22109.83203,1871.113062,2855.534912,6065.741062,1809.982538,1891.740799,2176.82004,1901.843309,1461.203337,5478.412628,2375.124931,1064.059496,1302.153111,9640.452385,22534.88636,6382.751703,3610.42285,2639.869928,6823.638916,1250.612259,71160.87604,1095.448732,1041.9662,28419.13891,7096.031666,2812.147856,4066.507101,1058.635473,30809.2432,12271.89851,1032.009125,2020.425558,6800.671339,2980.362654,39509.08422,1316.96558,2942.666531,2837.71801,15012.42518,7074.654579,15904.46019,17556.3395,593707.2079,1093.349695,45331.43711,4467.900038,1557.184458,1348.534107,7799.174547,2561.190186,2440.655029,3802.499268,1730.560064,1167.097569,1153.268576,2162.935257,5811.758995,6028.994083,1961.121082,2944.821596,2670.232534,1064.534187,2219.532967,2294.972181,1402.069807,1504.893064,1431.804419,1632.161856,4053.4513,1888.310194,5363.651991
7191.414833,21622.81006,1610.266447,2352.253906,6067.515612,1476.002455,1950.051308,1820.277452,1937.091112,1364.818811,6001.591682,2623.816729,1028.632164,1334.095001,9648.0546,22639.70399,5936.023474,3500.671148,2504.09627,6758.371115,1287.595272,75324.78452,1109.947681,1034.363508,27814.5895,7003.202438,3062.064409,4068.449974,1102.294207,30524.37925,12467.2277,1052.491665,1996.337414,6818.379641,2976.791859,41323.48824,1128.140926,2925.72403,3151.520014,16141.3753,7368.677378,14837.72159,17703.4452,576303.9613,1072.783947,46039.1221,4791.739941,1512.820005,1336.936951,7170.808792,3061.787109,2215.048096,3364.489746,1618.448257,1136.527777,1150.574446,2339.305162,5552.593231,7171.775818,1970.778227,2927.0854,2472.587347,1713.108301,2377.291918,2266.393185,1535.037994,1349.235773,1274.133444,1560.207129,3989.681482,2019.588709,5644.871712
