Func1,Func2,Func3,Func4,Func5,Func6,Func7,Func8,Func9,Func10,Func11,Func12,Func13,Func14,Func15,Func16,Func17,Func18,Func19,Func20,Func21,Func22,Func23,Func24,Func25,Func26,Func27,Func28,Func29,Func30,Func31,Func32,Func33,Func34,Func35,Func36,Func37,Func38,Func39,Func40,Func41,Func42,Func43,Func44,Func45,Func46,Func47,Func48,Func49,Func50,Func51,Func52,Func53,Func54,Func55,Func56,Func57,Func58,Func59,Func60,Func61,Func62,Func63,Func64,Func65,Func66,Func67,Func68,Func69,Func70,Func71,Func72
6807.42979,19928.80029,1175.930262,2301.720947,4035.531521,1014.55617,791.8698788,833.8196278,1593.594074,856.4507961,5274.947166,1113.59477,979.5877934,1032.133818,7389.568806,20320.21236,2506.946087,847.6374149,1295.17293,4149.517536,842.4863815,67768.15057,814.399004,801.4903069,24919.81888,4913.652182,1675.756931,1936.29694,797.1694469,60926.687,10255.17678,813.6401176,1651.919603,6214.721918,1134.024143,37204.09274,797.7747917,1094.916582,1134.025812,9777.127028,1494.384527,10352.34451,14442.58928,600954.4265,812.1187687,45913.58399,2575.024605,861.574173,816.8818951,1574.491262,5900.185303,1594.577148,2991.908936,1126.514912,820.805788,800.4601002,803.7469387,1316.150427,1964.257479,994.584322,2815.804243,878.3056736,797.4727154,1168.740511,1344.564199,945.8174706,887.6986504,956.2692642,854.7964096,2213.340998,853.959322,3825.907469
6805.351496,20016.32202,1415.029287,2492.684814,3874.85981,998.1844425,1275.931597,792.9019928,1654.046059,914.3548012,5241.64629,933.8262081,791.8057442,975.4867554,7341.507435,20952.60358,2578.432322,1140.267849,1354.491949,4017.028093,812.9808903,69934.90791,1057.155848,1117.984295,25069.82064,4856.307983,1694.885015,1995.380402,799.4794846,121559.2177,10354.45738,793.3604717,1955.7271,6014.294863,1174.453259,37476.156,1106.967211,1073.482513,1136.662722,11575.46544,1536.683083,10160.65669,13660.94971,596374.5184,806.9543839,43278.39756,2554.975986,853.730917,815.4540062,1612.896681,5999.810303,1803.634033,3297.539795,1175.033092,799.9374866,797.5518703,813.9848709,1356.06122,1909.60598,1014.184713,2592.926979,1073.827267,833.8136673,928.8132191,1357.365847,955.8806419,872.8711605,887.8576756,824.1090775,2330.723047,812.7765656,3362.289667
6806.010723,19851.76514,1177.116394,2330.896973,3695.054531,1015.273809,1016.026735,794.8725224,1636.515617,892.9502964,5758.033514,1215.517282,799.0455627,1033.810139,7013.948202,20299.28851,2431.021452,836.4439011,1293.930292,4274.998903,814.2411709,68103.34706,814.3069744,815.5946732,24409.22809,4933.913231,1834.12528,1947.047949,797.2271442,29014.63103,10309.35121,800.2667427,1694.669724,6077.63648,1135.216236,37936.37562,1094.225883,1314.584255,1135.309219,9937.300444,1474.324226,10276.05534,14338.54532,555001.8034,819.4823265,44694.9594,3099.544525,847.8112221,835.1514339,1840.611696,5825.70166,1601.916748,2968.054932,1133.880615,1120.763063,818.4638023,814.4547939,1357.300043,1960.556507,1013.485909,2755.279779,893.1276798,1033.654928,914.5207405,1392.061234,905.2312374,869.8487282,996.4206219,896.4962959,2219.164133,886.9941235,3411.262989
6822.572708,19920.52075,1176.400185,2638.033203,3775.100946,996.118784,834.7523212,814.1009808,1657.230139,894.8163986,5115.377903,957.8537941,801.833868,1001.600981,7159.424067,20582.90863,2742.280483,837.3808861,1295.109272,4081.23064,1114.951372,68013.68761,797.9121208,795.5994606,25374.85862,4835.600138,1675.581694,1916.353703,806.183815,60966.48026,10456.86007,798.4800339,1695.823669,6175.464153,1139.729023,36274.99723,796.3678837,1092.856407,1116.53471,10054.19302,1494.057178,10250.91457,14173.24185,577838.248,798.9354134,44078.89342,2233.812809,860.3184223,832.3004246,1574.85199,5857.238037,1809.669922,3328.207031,1157.542944,828.7165165,805.4318428,817.1608448,1319.342136,2011.513948,1021.406174,2636.714697,1139.872789,1134.521008,916.9020653,1445.978403,950.9415627,938.7168884,1018.998861,857.0482731,2086.213827,873.3484745,3209.403038
6806.096554,20122.47485,1155.646801,2545.666016,3714.848757,1035.191774,814.8474693,795.9783077,1655.183077,913.6450291,5195.39094,935.1160526,802.2913933,994.9007034,7188.549757,19829.2625,2494.771242,849.3349552,1352.322578,4116.734266,819.8764324,67886.86895,803.6456108,2007.90143,25113.52658,5052.089453,1714.221001,1890.806198,813.7776852,28235.18753,10171.1843,799.1268635,1676.384687,6659.17325,1220.052719,38157.63235,806.7154884,1074.406862,1140.0702,9833.730936,1470.575571,10716.34364,14954.2644,572071.1648,798.2056141,45859.55763,2995.019674,884.4521046,814.5823479,1627.135038,6925.056885,1612.626221,3564.396729,1141.251802,796.1654663,814.2054081,796.056509,1374.512672,1938.062668,1315.449476,2674.500227,1174.610138,1411.823273,972.1615314,1393.072367,869.9364662,847.5358486,875.472784,895.907402,2228.328943,875.0667572,3667.641401
6873.298168,20438.88916,1213.222265,2524.877197,3856.095791,1014.463902,817.3239231,834.246397,1636.098623,894.4511414,5196.052074,934.5567226,852.628231,1254.505157,7210.888863,19992.02013,3364.414454,835.0989819,1516.824722,4135.552645,815.1469231,69842.21578,1135.712862,799.7918129,25464.5412,5193.631411,1930.4986,2408.83255,799.2784977,122456.5315,10454.56409,1099.235773,1857.655764,6330.070496,1261.748075,37107.73659,826.720953,1123.767614,1156.31628,9917.111397,1540.670395,10654.82616,15397.51387,417020.5507,799.5219231,44596.49205,2864.838362,861.9294167,834.5038891,1572.990179,6858.023193,2059.555908,3362.511719,1168.658495,795.4761982,799.9191284,814.1570091,1413.855076,1982.48148,1014.712572,2613.020182,913.1433964,817.987442,908.523798,1482.722759,967.792511,820.8329678,912.935257,857.2850227,2227.382183,853.990078,3412.776232
6805.491924,20738.58911,1213.357449,2619.084961,3986.308813,1033.541918,797.137022,812.5305176,1634.647846,913.9492512,5553.271055,953.0289173,809.9501133,1035.841942,7170.365095,20137.36391,2508.168459,847.755909,1293.353558,4216.470003,831.1517239,70470.20888,814.1064644,797.262907,24753.68762,4854.854345,1691.402912,2053.465843,796.8111038,28895.34116,10448.12965,1067.709684,1774.698734,6095.305681,1154.224157,36116.56666,800.467968,1074.351072,1442.516804,11035.51555,1474.379539,10305.70555,14723.13547,592648.3126,800.4915714,45473.09589,2678.303242,862.9608154,832.8900337,1573.715687,6927.292969,2008.074951,3446.949951,1177.613497,796.9064713,799.4017601,801.2828827,1334.811211,1918.279171,1054.736376,2574.990511,894.9198723,808.6547852,917.4611568,1353.785038,913.2778645,854.5043468,974.1432667,874.6137619,2318.815708,834.3787193,3376.522541
6807.452679,20446.44482,1173.376322,2523.282959,3692.257166,976.6640663,813.8203621,809.2420101,1635.903835,857.8090668,5193.780661,952.0590305,789.9343967,1013.864517,7138.156652,20938.73286,2985.82387,849.8938084,1334.323883,4235.125542,806.3664436,69599.14064,813.7562275,799.3028164,25149.42932,4892.441988,1677.37031,2194.706202,796.5872288,62578.56607,10430.77278,807.6725006,1654.757977,6024.769068,1134.37748,36175.07744,821.3186264,1093.554258,1153.44882,11153.85365,1675.679922,10257.56288,14372.74647,592259.1722,819.7321892,45217.48018,2657.654285,860.7618809,1433.570385,1611.303329,7005.952148,1905.151123,3236.614014,1146.000624,801.6755581,802.6602268,813.8709068,1355.382919,1933.313608,1296.946049,2953.206539,934.1728687,1523.060083,925.5821705,1408.558369,840.7590389,883.181572,872.1010685,827.3851871,2224.256039,857.0928574,3402.679443
6810.187101,20152.12793,1175.163746,2688.432861,3682.82485,1035.332203,815.8578873,799.659729,1635.019541,992.6207066,5138.952732,994.7779179,798.6040115,1294.896841,7017.251253,20241.17255,2589.191675,836.2557888,1333.923578,4054.237843,819.8533058,68213.59825,800.7450104,813.873291,25154.28662,4813.116789,1694.203138,1974.995136,795.9430218,121196.444,10328.90821,1094.298363,1674.474239,6134.872437,1135.139942,36774.24359,1011.899233,1113.109112,1416.903019,11736.27901,1517.965078,10556.03623,14612.26177,541653.5649,809.5676899,43321.12598,2930.380583,857.4180603,814.7339821,1572.917223,7133.548096,1908.535156,3401.205078,1464.282274,800.4276752,817.9531097,801.4409542,1354.538679,1971.775055,1015.459299,2594.171524,876.5702248,1815.658808,893.6047554,1358.97851,886.9843483,848.1674194,851.8388271,935.213089,2222.42403,872.0192909,3481.670141
6807.2505,20614.41602,1456.543922,2700.74707,3935.239553,1034.644127,815.4973984,796.3411808,1694.149494,893.204689,5273.155212,956.9544792,815.6344891,995.7873821,7052.122116,20254.09079,2654.063225,837.0449543,1472.861052,4093.623161,797.9562283,67188.39812,811.6986752,794.4610119,24169.65938,5376.932621,1715.6775,1933.412552,811.4383221,31075.634,10431.25486,805.4735661,1676.749468,6774.140596,1155.882835,37297.72735,802.4201393,1074.076653,1131.577969,9811.890125,1456.965685,10330.89375,14539.94966,600980.7591,811.8684292,44600.55947,2373.769522,880.0809383,852.0483971,1629.492998,7281.932129,2016.542725,3375.178955,1348.016262,795.9189415,798.3934879,796.3354588,1354.788303,1963.024378,1033.973932,2553.820372,875.6790161,1629.057646,1201.332808,1338.760853,966.342926,948.6987591,916.7354107,851.5412807,2275.276184,859.7650528,3444.679022
